cell_id,Area,Channel,IntDen,RawIntDen,time,condition,repeat_exp,mock_bg_den,sub_RawIntDen,sm_mean_int,RNA_count
CoV-FISH-06B_R2_28h_INF_00001_21,273.359,ORFN,116051.93,9977116,28,Untreated,R2,11145.60061923433,6930365.760326723,5343.363636363636,111504.9325574102
CoV-FISH-06B_R2_28h_INF_00001_23,1684.67,ORFN,17457557.634,1500846022,28,Untreated,R2,11145.60061923433,1482069363.0047946,5343.363636363636,23845501.100862913
CoV-FISH-06B_R2_28h_INF_00001_25,567.33,ORFN,4963396.648,426708837,28,Untreated,R2,11145.60061923433,420385603.4006898,5343.363636363636,6763722.143445751
CoV-FISH-06B_R2_28h_INF_00001_27,358.725,ORFN,4882387.283,419744370,28,Untreated,R2,11145.60061923433,415746164.41786516,5343.363636363636,6689076.684782442
CoV-FISH-06B_R2_28h_INF_00001_29,1495.479,ORFN,8588623.064,738373662,28,Untreated,R2,11145.60061923433,721705650.3315481,5343.363636363636,11611759.414950028
CoV-FISH-06B_R2_28h_INF_00002_1,800.083,gRNA,1286421.479,110595113,28,Untreated,R2,14461.567458074089,99024658.7234417,5234.454545454545,1626389.5518391363
CoV-FISH-06B_R2_28h_INF_00002_3,1811.876,gRNA,2160406.51,185732597,28,Untreated,R2,14461.567458074089,159530030.00033456,5234.454545454545,2620134.9981093914
CoV-FISH-06B_R2_28h_INF_00002_5,693.035,gRNA,3163116.016,271936670,28,Untreated,R2,14461.567458074089,261914297.59669363,5234.454545454545,4301703.056389422
CoV-FISH-06B_R2_28h_INF_00002_7,729.477,gRNA,1955859.632,168147470,28,Untreated,R2,14461.567458074089,157598089.15538648,5234.454545454545,2588404.6347281844
CoV-FISH-06B_R2_28h_INF_00002_9,978.27,gRNA,938929.202,80720808,28,Untreated,R2,14461.567458074089,66573490.40278986,5234.454545454545,1093408.7591551484
CoV-FISH-06B_R2_28h_INF_00002_11,705.283,gRNA,3504120.126,301253180,28,Untreated,R2,14461.567458074089,291053682.31846714,5234.454545454545,4780290.829066033
CoV-FISH-06B_R2_28h_INF_00002_13,1641.877,gRNA,3956031.906,340104548,28,Untreated,R2,14461.567458074089,316360433.0066397,5234.454545454545,5195931.089187408
CoV-FISH-06B_R2_28h_INF_00002_15,986.191,gRNA,319647.396,27480449,28,Untreated,R2,14461.567458074089,13218581.326954456,5234.454545454545,217103.12196415945
CoV-FISH-06B_R2_28h_INF_00002_19,1178.175,gRNA,300525.78,25836542,28,Untreated,R2,14461.567458074089,8798284.76008356,5234.454545454545,144503.78918112835
CoV-FISH-06B_R2_28h_INF_00002_21,1608.959,gRNA,8987115.541,772632512,28,Untreated,R2,14461.567458074089,749364442.8842245,5234.454545454545,12307626.36436278
CoV-FISH-06B_R2_28h_INF_00002_23,976.188,gRNA,228791.679,19669480,28,Untreated,R2,14461.567458074089,5552271.386237571,5234.454545454545,91190.98503304925
CoV-FISH-06B_R2_28h_INF_00002_25,438.205,gRNA,1834242.125,157691875,28,Untreated,R2,14461.567458074089,151354743.83203465,5234.454545454545,2485863.3916345644
CoV-FISH-06B_R2_28h_INF_00002_27,833.919,gRNA,290223.601,24950852,28,Untreated,R2,14461.567458074089,12891076.126930315,5234.454545454545,211724.14825842978
CoV-FISH-06B_R2_28h_INF_00002_29,724.243,gRNA,3476961.522,298918324,28,Untreated,R2,14461.567458074089,288444634.99946207,5234.454545454545,4737439.61044447
CoV-FISH-06B_R2_28h_INF_00002_31,411.72,gRNA,1602400.643,137760200,28,Untreated,R2,14461.567458074089,131806083.44616173,5234.454545454545,2164794.5042089634
CoV-FISH-06B_R2_28h_INF_00002_33,250.2,gRNA,2966351.087,255020566,28,Untreated,R2,14461.567458074089,251402281.82198986,5234.454545454545,4129052.8009364423
CoV-FISH-06B_R2_28h_INF_00002_35,1003.337,gRNA,187898.232,16153824,28,Untreated,R2,14461.567458074089,1643998.2913183179,5234.454545454545,27001.16999856472
CoV-FISH-06B_R2_28h_INF_00002_37,264.531,gRNA,53247.722,4577767,28,Untreated,R2,14461.567458074089,752234.0987482029,5234.454545454545,12354.757840246812
CoV-FISH-06B_R2_28h_INF_00002_1,800.083,ORFN,3936474.667,338423190,28,Untreated,R2,11145.60061923433,329505784.4197611,5343.363636363636,5301526.865916796
CoV-FISH-06B_R2_28h_INF_00002_3,1811.876,ORFN,5978974.461,514019213,28,Untreated,R2,11145.60061923433,493824766.7324242,5343.363636363636,7945308.979923429
CoV-FISH-06B_R2_28h_INF_00002_5,693.035,ORFN,6961485.373,598486790,28,Untreated,R2,11145.60061923433,590762498.6748489,5343.363636363636,9504972.010175789
CoV-FISH-06B_R2_28h_INF_00002_7,729.477,ORFN,5676448.487,488010712,28,Untreated,R2,11145.60061923433,479880252.6970828,5343.363636363636,7720951.110392558
CoV-FISH-06B_R2_28h_INF_00002_9,978.27,ORFN,910909.553,78311927,28,Untreated,R2,11145.60061923433,67408520.28222163,5343.363636363636,1084557.8383311173
CoV-FISH-06B_R2_28h_INF_00002_11,705.283,ORFN,8300027.068,713562737,28,Untreated,R2,11145.60061923433,705701934.3584646,5343.363636363636,11354270.368634166
CoV-FISH-06B_R2_28h_INF_00002_13,1641.877,ORFN,10671000.697,917398028,28,Untreated,R2,11145.60061923433,899098322.6920934,5343.363636363636,14465888.425135033
CoV-FISH-06B_R2_28h_INF_00002_15,986.191,ORFN,1314126.883,112976978,28,Untreated,R2,11145.60061923433,101985286.97971667,5343.363636363636,1640874.8022536288
CoV-FISH-06B_R2_28h_INF_00002_19,1178.175,ORFN,438783.71,37722733,28,Untreated,R2,11145.60061923433,24591264.990433596,5343.363636363636,395656.9449705971
CoV-FISH-06B_R2_28h_INF_00002_21,1608.959,ORFN,22242910.021,1912248192,28,Untreated,R2,11145.60061923433,1894315377.5732772,5343.363636363636,30478262.724306107
CoV-FISH-06B_R2_28h_INF_00002_23,976.188,ORFN,538847.657,46325344,28,Untreated,R2,11145.60061923433,35445142.42271088,5343.363636363636,570288.5463790946
CoV-FISH-06B_R2_28h_INF_00002_25,438.205,ORFN,6156963.099,529321098,28,Untreated,R2,11145.60061923433,524437040.0806484,5343.363636363636,8437839.907318786
CoV-FISH-06B_R2_28h_INF_00002_27,833.919,ORFN,548784.702,47179643,28,Untreated,R2,11145.60061923433,37885114.877208725,5343.363636363636,609546.0651580017
CoV-FISH-06B_R2_28h_INF_00002_29,724.243,ORFN,7270779.398,625077148,28,Untreated,R2,11145.60061923433,617005024.7707238,5343.363636363636,9927196.637800446
CoV-FISH-06B_R2_28h_INF_00002_31,411.72,ORFN,5526716.461,475138080,28,Untreated,R2,11145.60061923433,470549213.31304884,5343.363636363636,7570820.950861382
CoV-FISH-06B_R2_28h_INF_00002_33,250.2,ORFN,3772468.233,324323371,28,Untreated,R2,11145.60061923433,321534741.72506756,5343.363636363636,5173278.140117634
CoV-FISH-06B_R2_28h_INF_00002_35,1003.337,ORFN,267031.735,22957021,28,Untreated,R2,11145.60061923433,11774227.511499286,5343.363636363636,189439.41632936805
CoV-FISH-06B_R2_28h_INF_00002_37,264.531,ORFN,60854.961,5231770,28,Untreated,R2,11145.60061923433,2283413.1225933232,5343.363636363636,36738.58423072184
CoV-FISH-06B_R2_28h_INF_00003_3,453.152,gRNA,123888.921,10650871,28,Untreated,R2,14461.567458074089,4097582.7832388105,5234.454545454545,67299.05371416266
CoV-FISH-06B_R2_28h_INF_00003_5,684.427,gRNA,119805.609,10299824,28,Untreated,R2,14461.567458074089,401936.76937272586,5234.454545454545,6601.444232526586
CoV-FISH-06B_R2_28h_INF_00003_7,822.148,gRNA,171843.122,14773548,28,Untreated,R2,14461.567458074089,2883999.237479303,5234.454545454545,47367.05268985703
CoV-FISH-06B_R2_28h_INF_00003_9,529.457,gRNA,1641622.541,141132151,28,Untreated,R2,14461.567458074089,133475372.87835047,5234.454545454545,2192211.0580906537
CoV-FISH-06B_R2_28h_INF_00003_11,758.278,gRNA,155068.491,13331414,28,Untreated,R2,14461.567458074089,2365525.551026495,5234.454545454545,38851.59606096435
CoV-FISH-06B_R2_28h_INF_00003_13,712.472,gRNA,1677243.544,144194529,28,Untreated,R2,14461.567458074089,133891067.11001104,5234.454545454545,2199038.456072612
CoV-FISH-06B_R2_28h_INF_00003_15,409.382,gRNA,80004.866,6878109,28,Untreated,R2,14461.567458074089,957803.590878713,5234.454545454545,15731.048942765834
CoV-FISH-06B_R2_28h_INF_00003_17,1060.577,gRNA,435414.067,37433041,28,Untreated,R2,14461.567458074089,22095435.17001816,5234.454545454545,362897.3365535022
CoV-FISH-06B_R2_28h_INF_00003_19,280.141,gRNA,117766.796,10124545,28,Untreated,R2,14461.567458074089,6073267.030727666,5234.454545454545,99747.86251867496
CoV-FISH-06B_R2_28h_INF_00003_21,201.451,gRNA,119144.573,10242994,28,Untreated,R2,14461.567458074089,7329696.774003517,5234.454545454545,120383.57319343476
CoV-FISH-06B_R2_28h_INF_00003_23,951.901,gRNA,2283254.268,196293958,28,Untreated,R2,14461.567458074089,182527977.47509181,5234.454545454545,2997855.2747442457
CoV-FISH-06B_R2_28h_INF_00003_25,1316.267,gRNA,1559463.801,134068871,28,Untreated,R2,14461.567458074089,115033586.98666319,5234.454545454545,1889321.5730053156
CoV-FISH-06B_R2_28h_INF_00003_27,815.972,gRNA,470585.373,40456758,28,Untreated,R2,14461.567458074089,28656523.87810037,5234.454545454545,470657.2244549241
CoV-FISH-06B_R2_28h_INF_00003_29,1085.271,gRNA,191441.956,16458482,28,Untreated,R2,14461.567458074089,763762.2232084759,5234.454545454545,12544.09675255604
CoV-FISH-06B_R2_28h_INF_00003_31,646.298,gRNA,5393339.716,463671530,28,Untreated,R2,14461.567458074089,454325047.87498164,5234.454545454545,7461873.845648169
CoV-FISH-06B_R2_28h_INF_00003_35,368.182,gRNA,82798.443,7118276,28,Untreated,R2,14461.567458074089,1793787.170151366,5234.454545454545,29461.315488145665
CoV-FISH-06B_R2_28h_INF_00003_37,224.471,gRNA,1760379.425,151341815,28,Untreated,R2,14461.567458074089,148095612.49111864,5234.454545454545,2432335.1368617713
CoV-FISH-06B_R2_28h_INF_00003_39,289.865,gRNA,2359916.953,202884736,28,Untreated,R2,14461.567458074089,198692833.74876535,5234.454545454545,3263348.271028214
CoV-FISH-06B_R2_28h_INF_00003_41,474.799,gRNA,96957.253,8335525,28,Untreated,R2,14461.567458074089,1469187.232473881,5234.454545454545,24130.05806224835
CoV-FISH-06B_R2_28h_INF_00003_45,241.872,gRNA,108424.882,9321410,28,Untreated,R2,14461.567458074089,5823561.755780704,5234.454545454545,95646.68150529652
CoV-FISH-06B_R2_28h_INF_00003_2,393.888,ORFN,709052.194,60958021,28,Untreated,R2,11145.60061923433,56567902.66329103,5343.363636363636,910139.5784177266
CoV-FISH-06B_R2_28h_INF_00003_4,469.937,ORFN,447236.512,38449430,28,Untreated,R2,11145.60061923433,33211699.88179888,5343.363636363636,534353.9552611356
CoV-FISH-06B_R2_28h_INF_00003_6,378.685,ORFN,2646063.081,227485043,28,Untreated,R2,11145.60061923433,223264371.22950524,5343.363636363636,3592173.8501785696
CoV-FISH-06B_R2_28h_INF_00003_8,613.787,ORFN,165370.17,14217061,28,Untreated,R2,11145.60061923433,7376036.232722018,5343.363636363636,118675.47126862011
CoV-FISH-06B_R2_28h_INF_00003_12,699.409,ORFN,1789178.499,153817704,28,Untreated,R2,11145.60061923433,146022370.61650193,5343.363636363636,2349401.914784163
CoV-FISH-06B_R2_28h_INF_00003_14,678.425,ORFN,781910.428,67221726,28,Untreated,R2,11145.60061923433,59660271.89989595,5343.363636363636,959893.7234506124
CoV-FISH-06B_R2_28h_INF_00003_16,901.733,ORFN,19127136.861,1644381641,28,Untreated,R2,11145.60061923433,1634331285.116816,5343.363636363636,26295293.21044447
CoV-FISH-06B_R2_28h_INF_00003_18,662.397,ORFN,9262618.154,796317784,28,Untreated,R2,11145.60061923433,788934971.586621,5343.363636363636,12693434.06123507
CoV-FISH-06B_R2_28h_INF_00003_20,1084.155,ORFN,6536144.676,561919768,28,Untreated,R2,11145.60061923433,549836209.360654,5343.363636363636,8846495.48994243
CoV-FISH-06B_R2_28h_INF_00003_22,695.559,ORFN,6544896.229,562672149,28,Untreated,R2,11145.60061923433,554919726.1788859,5343.363636363636,8928285.86285699
CoV-FISH-06B_R2_28h_INF_00003_24,1163.1,ORFN,1279084.191,109964318,28,Untreated,R2,11145.60061923433,97000869.91976856,5343.363636363636,1560678.8779217335
CoV-FISH-06B_R2_28h_INF_00003_26,526.875,ORFN,1637146.108,140747307,28,Untreated,R2,11145.60061923433,134874968.67374092,5343.363636363636,2170047.7010522587
CoV-FISH-06B_R2_28h_INF_00003_28,263.007,ORFN,4628352.922,397904748,28,Untreated,R2,11145.60061923433,394973377.01793706,5343.363636363636,6354856.480804462
CoV-FISH-06B_R2_28h_INF_00003_30,763.268,ORFN,14846047.163,1276331506,28,Untreated,R2,11145.60061923433,1267824425.7065582,5343.363636363636,20398443.88766899
CoV-FISH-06B_R2_28h_INF_00003_32,1685.624,ORFN,599113.037,51506427,28,Untreated,R2,11145.60061923433,32719135.10180375,5343.363636363636,526428.918621955
CoV-FISH-06B_R2_28h_INF_00003_34,513.835,ORFN,238125.754,20471941,28,Untreated,R2,11145.60061923433,14744941.305815727,5343.363636363636,237236.20696614485
CoV-FISH-06B_R2_28h_INF_00003_36,893.16,ORFN,188674.481,16220559,28,Untreated,R2,11145.60061923433,6265754.350924665,5343.363636363636,100811.7811502371
CoV-FISH-06B_R2_28h_INF_00003_38,708.854,ORFN,823793.824,70822489,28,Untreated,R2,11145.60061923433,62921885.418653265,5343.363636363636,1012370.8953654503
CoV-FISH-06B_R2_28h_INF_00003_40,704.132,ORFN,1934293.545,166293409,28,Untreated,R2,11145.60061923433,158445434.94477728,5343.363636363636,2549280.6799152265
CoV-FISH-06B_R2_28h_INF_00003_42,239.988,ORFN,4191216.195,360323608,28,Untreated,R2,11145.60061923433,357648797.5985912,5343.363636363636,5754329.054862133
CoV-FISH-06B_R2_28h_INF_00003_44,531.504,ORFN,95644.906,8222701,28,Untreated,R2,11145.60061923433,2298769.6884744763,5343.363636363636,36985.66106650643
CoV-FISH-06B_R2_28h_INF_00003_46,158.181,ORFN,1622147.446,139457855,28,Untreated,R2,11145.60061923433,137694832.7484489,5343.363636363636,2215417.4209696897
CoV-FISH-06B_R2_28h_INF_00004_5,415.546,gRNA,664966.42,57167917,28,Untreated,R2,14461.567458074089,51158470.489067145,5234.454545454545,840231.140042224
CoV-FISH-06B_R2_28h_INF_00004_7,1307.544,gRNA,290961.43,25014284,28,Untreated,R2,14461.567458074089,6105148.239599973,5234.454545454545,100271.48224812771
CoV-FISH-06B_R2_28h_INF_00004_9,485.535,gRNA,2899305.757,249256603,28,Untreated,R2,14461.567458074089,242235005.844244,5234.454545454545,3978488.6681109862
CoV-FISH-06B_R2_28h_INF_00004_11,1484.207,gRNA,298544.94,25666247,28,Untreated,R2,14461.567458074089,4202287.347754229,5234.454545454545,69018.7305295439
CoV-FISH-06B_R2_28h_INF_00004_13,1637.596,gRNA,287511.388,24717680,28,Untreated,R2,14461.567458074089,1035474.9769277051,5234.454545454545,17006.73049901078
CoV-FISH-06B_R2_28h_INF_00004_15,587.814,gRNA,5617501.05,482942934,28,Untreated,R2,14461.567458074089,474442222.18619967,5234.454545454545,7792280.054910331
CoV-FISH-06B_R2_28h_INF_00004_17,1084.62,gRNA,522896.792,44954030,28,Untreated,R2,14461.567458074089,29268724.703623682,5234.454545454545,480712.06371510436
CoV-FISH-06B_R2_28h_INF_00004_19,1902.29,gRNA,7050460.587,606136090,28,Untreated,R2,14461.567458074089,578625994.8401803,5234.454545454545,9503403.339756414
CoV-FISH-06B_R2_28h_INF_00004_21,334.531,gRNA,57441.478,4938309,28,Untreated,R2,14461.567458074089,100466.37668301724,5234.454545454545,1650.0684521896144
CoV-FISH-06B_R2_28h_INF_00004_1,197.182,ORFN,26370.34,2267088,28,Untreated,R2,11145.60061923433,69376.17869813647,5343.363636363636,1116.2161413053402
CoV-FISH-06B_R2_28h_INF_00004_3,976.502,ORFN,153512.283,13197625,28,Untreated,R2,11145.60061923433,2313923.7041164394,5343.363636363636,37229.47900491945
CoV-FISH-06B_R2_28h_INF_00004_5,415.546,ORFN,1610782.55,138480802,28,Untreated,R2,11145.60061923433,133849292.24507965,5343.363636363636,2153545.255877098
CoV-FISH-06B_R2_28h_INF_00004_7,1307.544,ORFN,421413.624,36229407,28,Untreated,R2,11145.60061923433,21656043.783923864,5343.363636363636,348431.20624457666
CoV-FISH-06B_R2_28h_INF_00004_9,485.535,ORFN,10740124.469,923340677,28,Untreated,R2,11145.60061923433,917929097.8033401,5343.363636363636,14768862.955109095
CoV-FISH-06B_R2_28h_INF_00004_11,1484.207,ORFN,389142.292,33455004,28,Untreated,R2,11145.60061923433,16912625.541728072,5343.363636363636,272112.7911018388
CoV-FISH-06B_R2_28h_INF_00004_13,1637.596,ORFN,327309.549,28139173,28,Untreated,R2,11145.60061923433,9887182.008344337,5343.363636363636,159078.12100400604
CoV-FISH-06B_R2_28h_INF_00004_15,587.814,ORFN,12768219.184,1097698279,28,Untreated,R2,11145.60061923433,1091146738.9176054,5343.363636363636,17555818.515343376
CoV-FISH-06B_R2_28h_INF_00004_17,1084.62,ORFN,2485231.423,213658163,28,Untreated,R2,11145.60061923433,201569421.65636605,5343.363636363636,3243116.6759039387
CoV-FISH-06B_R2_28h_INF_00004_19,1902.29,ORFN,9414180.759,809347793,28,Untreated,R2,11145.60061923433,788145628.3980367,5343.363636363636,12680734.059236387
CoV-FISH-06B_R2_28h_INF_00004_21,334.531,ORFN,71669.51,6161509,28,Untreated,R2,11145.60061923433,2432960.07924692,5343.363636363636,39144.694368700926
CoV-FISH-06B_R2_28h_INF_00005_3,162.403,gRNA,199272.643,17131695,28,Untreated,R2,14461.567458074089,14783093.060106393,5234.454545454545,242798.79786276972
CoV-FISH-06B_R2_28h_INF_00005_5,1755.985,gRNA,6916338.243,594605440,28,Untreated,R2,14461.567458074089,569211144.4671338,5234.454545454545,9348773.023669025
CoV-FISH-06B_R2_28h_INF_00005_7,679.088,gRNA,365656.188,31435877,28,Untreated,R2,14461.567458074089,21615200.078031383,5234.454545454545,355009.913904411
CoV-FISH-06B_R2_28h_INF_00005_9,570.156,gRNA,2933202.81,252170771,28,Untreated,R2,14461.567458074089,243925421.54437432,5234.454545454545,4006252.201642922
CoV-FISH-06B_R2_28h_INF_00005_11,1184.851,gRNA,216251.574,18591393,28,Untreated,R2,14461.567458074089,1456590.3357334547,5234.454545454545,23923.16554165463
CoV-FISH-06B_R2_28h_INF_00005_13,386.246,gRNA,3403041.304,292563319,28,Untreated,R2,14461.567458074089,286977596.41558874,5234.454545454545,4713344.841972508
CoV-FISH-06B_R2_28h_INF_00005_15,1012.584,gRNA,1576721.047,135552496,28,Untreated,R2,14461.567458074089,120908944.17703351,5234.454545454545,1985818.9472040834
CoV-FISH-06B_R2_28h_INF_00005_17,948.33,gRNA,192386.959,16539725,28,Untreated,R2,14461.567458074089,2825386.7324845996,5234.454545454545,46404.395842972706
CoV-FISH-06B_R2_28h_INF_00005_19,890.345,gRNA,4871680.956,418823935,28,Untreated,R2,14461.567458074089,405948150.72154105,5234.454545454545,6667327.5064328965
CoV-FISH-06B_R2_28h_INF_00005_21,589.733,gRNA,3487891.83,299858015,28,Untreated,R2,14461.567458074089,291329551.4382476,5234.454545454545,4784821.727327839
CoV-FISH-06B_R2_28h_INF_00005_23,616.835,gRNA,107264.201,9221625,28,Untreated,R2,14461.567458074089,301224.036998868,5234.454545454545,4947.329613182402
CoV-FISH-06B_R2_28h_INF_00005_25,1161.681,gRNA,298896.314,25696455,28,Untreated,R2,14461.567458074089,8896726.853737034,5234.454545454545,146120.61063391744
CoV-FISH-06B_R2_28h_INF_00005_27,750.217,gRNA,143888.843,12370287,28,Untreated,R2,14461.567458074089,1520973.246306032,5234.454545454545,24980.596028384953
CoV-FISH-06B_R2_28h_INF_00005_29,535.087,gRNA,165086.633,14192685,28,Untreated,R2,14461.567458074089,6454488.25356151,5234.454545454545,106009.0728247654
CoV-FISH-06B_R2_28h_INF_00005_33,1832.906,gRNA,346501.863,29789158,28,Untreated,R2,14461.567458074089,3282464.236691255,5234.454545454545,53911.476269258834
CoV-FISH-06B_R2_28h_INF_00005_35,1437.459,gRNA,8998748.492,773632610,28,Untreated,R2,14461.567458074089,752844699.7032843,5234.454545454545,12364786.403096603
CoV-FISH-06B_R2_28h_INF_00005_37,1288.758,gRNA,237206.829,20392940,28,Untreated,R2,14461.567458074089,1755479.245867353,5234.454545454545,28832.14282942269
CoV-FISH-06B_R2_28h_INF_00005_3,162.403,ORFN,739187.321,63548772,28,Untreated,R2,11145.60061923433,61738693.022634484,5343.363636363636,993334.1240198791
CoV-FISH-06B_R2_28h_INF_00005_5,1755.985,ORFN,15546698.432,1336567290,28,Untreated,R2,11145.60061923433,1316995782.4966338,5343.363636363636,21189578.008471183
CoV-FISH-06B_R2_28h_INF_00005_7,679.088,ORFN,582817.835,50105510,28,Untreated,R2,11145.60061923433,42536666.3666854,5343.363636363636,684386.4059219161
CoV-FISH-06B_R2_28h_INF_00005_9,570.156,ORFN,5137372.532,441665741,28,Untreated,R2,11145.60061923433,435311009.93333983,5343.363636363636,7003861.914760881
CoV-FISH-06B_R2_28h_INF_00005_11,1184.851,ORFN,285041.908,24505376,28,Untreated,R2,11145.60061923433,11299499.960699582,5343.363636363636,181801.36873336788
CoV-FISH-06B_R2_28h_INF_00005_13,386.246,ORFN,7941032.488,682699566,28,Untreated,R2,11145.60061923433,678394622.3432232,5343.363636363636,10914914.050384074
CoV-FISH-06B_R2_28h_INF_00005_15,1012.584,ORFN,4785336.975,411400845,28,Untreated,R2,11145.60061923433,400114988.14257324,5343.363636363636,6437581.552108918
CoV-FISH-06B_R2_28h_INF_00005_17,948.33,ORFN,327280.388,28136666,28,Untreated,R2,11145.60061923433,17566958.564761505,5343.363636363636,282640.5701724761
CoV-FISH-06B_R2_28h_INF_00005_19,890.345,ORFN,12102772.708,1040489091,28,Untreated,R2,11145.60061923433,1030565661.2166678,5343.363636363636,16581109.644713752
CoV-FISH-06B_R2_28h_INF_00005_21,589.733,ORFN,7604495.086,653767064,28,Untreated,R2,11145.60061923433,647194135.510017,5343.363636363636,10412919.162897645
CoV-FISH-06B_R2_28h_INF_00005_23,616.835,ORFN,133285.459,11458702,28,Untreated,R2,11145.60061923433,4583705.442034592,5343.363636363636,73748.74340730406
CoV-FISH-06B_R2_28h_INF_00005_25,1161.681,ORFN,410984.542,35332807,28,Untreated,R2,11145.60061923433,22385174.527047243,5343.363636363636,360162.43041789846
CoV-FISH-06B_R2_28h_INF_00005_27,750.217,ORFN,177543.302,15263599,28,Untreated,R2,11145.60061923433,6901979.940239878,5343.363636363636,111048.22376831718
