cell_id,Area,Channel,IntDen,RawIntDen,time,condition,repeat_exp,mock_bg_den,sub_RawIntDen,sm_mean_int,RNA_count,ImgeJ_cal_factor
CoV-FISH-06B_R1_24h_INF_00005_23,620.708,ORFN,4072463.777,350114328,24,Untreated,R1,11068.976472595466,343243725.7516482,5448.466666666666,2204937.854315162,35
CoV-FISH-06B_R1_24h_INF_00005_27,696.176,ORFN,2905447.61,249784625,24,Untreated,R1,11068.976472595466,242078669.2352144,5448.466666666666,1555071.1680165378,35
CoV-FISH-06B_R1_24h_INF_00005_29,704.388,ORFN,2507172.799,215544488,24,Untreated,R1,11068.976472595466,207747633.80042145,5448.466666666666,1334534.5815363498,35
CoV-FISH-06B_R1_24h_INF_00005_31,256.854,ORFN,4965436.275,426884186,24,Untreated,R1,11068.976472595466,424041075.117108,5448.466666666666,2723965.940710925,35
CoV-FISH-06B_R1_24h_INF_00005_33,959.473,ORFN,1606464.787,138109599,24,Untreated,R1,11068.976472595466,127489214.9369094,5448.466666666666,818968.4907298378,35
CoV-FISH-06B_R1_24h_INF_00005_37,835.687,ORFN,880574.918,75704024,24,Untreated,R1,11068.976472595466,66453824.258546114,5448.466666666666,426887.7817090645,35
CoV-FISH-06B_R1_24h_INF_00005_39,1589.906,ORFN,4671511.676,401615155,24,Untreated,R1,11068.976472595466,384016522.8923616,5448.466666666666,2466855.1949599255,35
CoV-FISH-06B_R1_24h_INF_00005_41,555.919,ORFN,94293.627,8106530,24,Untreated,R1,11068.976472595466,1953075.6683312012,5448.466666666666,12546.217600962726,35
CoV-FISH-06B_R1_24h_INF_00006_3,821.369,gRNA,1429554.511,122900422,24,Untreated,R1,14383.340982982052,111086391.60014902,5186.933333333333,749580.4276139817,35
CoV-FISH-06B_R1_24h_INF_00006_7,705.167,gRNA,119093.009,10238561,24,Untreated,R1,14383.340982982052,95903.58905349486,5186.933333333333,647.1310504997789,35
CoV-FISH-06B_R1_24h_INF_00006_9,1250.745,gRNA,1103804.427,94895318,24,Untreated,R1,14383.340982982052,76905426.18224011,5186.933333333333,518936.6709382045,35
CoV-FISH-06B_R1_24h_INF_00006_11,1232.46,gRNA,1073441.608,92284992,24,Untreated,R1,14383.340982982052,74558099.57211393,5186.933333333333,503097.5563641948,35
CoV-FISH-06B_R1_24h_INF_00006_13,1051.213,gRNA,2832702.797,243530671,24,Untreated,R1,14383.340982982052,228410715.9752565,5186.933333333333,1541252.7104905874,35
CoV-FISH-06B_R1_24h_INF_00006_17,635.027,gRNA,2252343.695,193636541,24,Untreated,R1,14383.340982982052,184502731.12559983,5186.933333333333,1244973.70110714,35
CoV-FISH-06B_R1_24h_INF_00006_19,676.774,gRNA,155286.785,13350181,24,Untreated,R1,14383.340982982052,3615909.789583305,5186.933333333333,24399.165075461864,35
CoV-FISH-06B_R1_24h_INF_00006_21,469.541,gRNA,707771.38,60847908,24,Untreated,R1,14383.340982982052,54094339.69150963,5186.933333333333,365013.7311454752,35
CoV-FISH-06B_R1_24h_INF_00006_23,1226.458,gRNA,775450.388,66666349,24,Untreated,R1,14383.340982982052,49025785.3846938,5186.933333333333,330812.5202684212,35
CoV-FISH-06B_R1_24h_INF_00006_25,1550.451,gRNA,354199.854,30450963,24,Untreated,R1,14383.340982982052,8150297.589594495,5186.933333333333,54995.96723223882,35
CoV-FISH-06B_R1_24h_INF_00006_27,359.621,gRNA,1361962.044,117089421,24,Untreated,R1,14383.340982982052,111916869.532359,5186.933333333333,755184.2643628666,35
CoV-FISH-06B_R1_24h_INF_00006_29,663.851,gRNA,556104.263,47808914,24,Untreated,R1,14383.340982982052,38260518.70510638,5186.933333333333,258171.4605956101,35
CoV-FISH-06B_R1_24h_INF_00006_2,461.969,ORFN,818553.216,70371948,24,Untreated,R1,11068.976472595466,65258424.007931545,5448.466666666666,419208.7389010249,35
CoV-FISH-06B_R1_24h_INF_00006_4,1252.921,ORFN,1710672.16,147068425,24,Untreated,R1,11068.976472595466,133199871.92897922,5448.466666666666,855652.755670881,35
CoV-FISH-06B_R1_24h_INF_00006_6,497.446,ORFN,4072421.635,350110705,24,Untreated,R1,11068.976472595466,344604486.9296133,5448.466666666666,2213679.1468920554,35
CoV-FISH-06B_R1_24h_INF_00006_8,961.113,ORFN,5008170.514,430558097,24,Untreated,R1,11068.976472595466,419919559.8154944,5448.466666666666,2697490.044943955,35
CoV-FISH-06B_R1_24h_INF_00006_10,1141.209,ORFN,254033.802,21839574,24,Untreated,R1,11068.976472595466,9207558.4286858,5448.466666666666,59147.75013227019,35
CoV-FISH-06B_R1_24h_INF_00006_12,1776.224,ORFN,7441145.443,639723710,24,Untreated,R1,11068.976472595466,620062728.3339406,5448.466666666666,3983174.867244838,35
CoV-FISH-06B_R1_24h_INF_00006_14,605.098,ORFN,3202639.782,275334573,24,Untreated,R1,11068.976472595466,268636757.47438544,5448.466666666666,1725675.6968205413,35
CoV-FISH-06B_R1_24h_INF_00006_16,417.978,ORFN,5413094.568,465369877,24,Untreated,R1,11068.976472595466,460743288.3519375,5448.466666666666,2959734.5599956834,35
CoV-FISH-06B_R1_24h_INF_00006_18,968.546,ORFN,304442.327,26173252,24,Untreated,R1,11068.976472595466,15452439.113373552,5448.466666666666,99263.77493999676,35
CoV-FISH-06B_R1_24h_INF_00006_20,552.976,ORFN,4357781.278,374643397,24,Untreated,R1,11068.976472595466,368522518.6660901,5448.466666666666,2367324.412980989,35
CoV-FISH-06B_R1_24h_INF_00006_22,912.143,ORFN,187703.294,16137065,24,Untreated,R1,11068.976472595466,6040575.593357353,5448.466666666666,38803.60451885681,35
CoV-FISH-06B_R1_24h_INF_00006_24,890.741,ORFN,717285.702,61665865,24,Untreated,R1,11068.976472595466,51806273.82782384,5448.466666666666,332794.4713449352,35
CoV-FISH-06B_R1_24h_INF_00006_26,407.09,ORFN,3790847.135,325903426,24,Untreated,R1,11068.976472595466,321397356.3677711,5448.466666666666,2064600.5860129436,35
CoV-FISH-06B_R1_24h_INF_00006_28,331.6,ORFN,2100908.144,180617455,24,Untreated,R1,11068.976472595466,176946982.40168735,5448.466666666666,1136676.5666289704,35
CoV-FISH-06B_R1_24h_INF_00006_30,633.852,ORFN,4884931.055,419963061,24,Untreated,R1,11068.976472595466,412946968.1248924,5448.466666666666,2652699.3315008325,35
CoV-FISH-06B_R1_24h_INF_00006_34,154.203,ORFN,25306.866,2175660,24,Untreated,R1,11068.976472595466,468790.62099636137,5448.466666666666,3011.4292219595695,35
CoV-FISH-06B_R1_24h_INF_00007_1,506.263,gRNA,196821.576,16920974,24,Untreated,R1,14383.340982982052,9639220.64393256,5186.933333333333,65042.81062753322,35
CoV-FISH-06B_R1_24h_INF_00007_3,957.775,gRNA,2172681.351,186787879,24,Untreated,R1,14383.340982982052,173011874.59002435,5186.933333333333,1167436.5605850958,35
CoV-FISH-06B_R1_24h_INF_00007_5,429.749,gRNA,103520.154,8899745,24,Untreated,R1,14383.340982982052,2718518.595904446,5186.933333333333,18343.8160358058,35
CoV-FISH-06B_R1_24h_INF_00007_7,626.838,gRNA,108966.156,9367944,24,Untreated,R1,14383.340982982052,351919.3049094975,5186.933333333333,2374.6547102653617,35
CoV-FISH-06B_R1_24h_INF_00007_9,1542.029,gRNA,3207515.756,275753766,24,Untreated,R1,14383.340982982052,253574237.08735317,5186.933333333333,1711049.2323127398,35
CoV-FISH-06B_R1_24h_INF_00007_11,756.58,gRNA,337261.017,28994712,24,Untreated,R1,14383.340982982052,18112563.87909544,5186.933333333333,122218.60105553834,35
CoV-FISH-06B_R1_24h_INF_00007_13,1048.794,gRNA,504302.748,43355479,24,Untreated,R1,14383.340982982052,28270317.27709432,5186.933333333333,190760.3281383286,35
CoV-FISH-06B_R1_24h_INF_00007_17,987.866,gRNA,617624.739,53097899,24,Untreated,R1,14383.340982982052,38889085.47650545,5186.933333333333,262412.85634627216,35
CoV-FISH-06B_R1_24h_INF_00007_19,1097.938,gRNA,212324.71,18253796,24,Untreated,R1,14383.340982982052,2461779.36782665,5186.933333333333,16611.410314495286,35
CoV-FISH-06B_R1_24h_INF_00007_21,317.897,gRNA,820155.405,70509690,24,Untreated,R1,14383.340982982052,65937269.051532954,5186.933333333333,444926.5622854198,35
CoV-FISH-06B_R1_24h_INF_00007_25,707.214,gRNA,126183.656,10848152,24,Untreated,R1,14383.340982982052,676051.89006133,5186.933333333333,4561.812275489669,35
CoV-FISH-06B_R1_24h_INF_00007_27,762.384,gRNA,526319.778,45248308,24,Untreated,R1,14383.340982982052,34282678.968030214,5186.933333333333,231330.09174612953,35
CoV-FISH-06B_R1_24h_INF_00007_29,964.963,gRNA,167839.673,14429367,24,Untreated,R1,14383.340982982052,549975.1350386906,5186.933333333333,3711.080997060724,35
CoV-FISH-06B_R1_24h_INF_00007_31,1751.413,gRNA,5729150.758,492541586,24,Untreated,R1,14383.340982982052,467350415.6189725,5186.933333333333,3153552.1078602714,35
CoV-FISH-06B_R1_24h_INF_00007_33,420.792,gRNA,1014183.985,87190547,24,Untreated,R1,14383.340982982052,81138152.18108901,5186.933333333333,547497.9422018371,35
CoV-FISH-06B_R1_24h_INF_00007_35,653.208,gRNA,113399.458,9749080,24,Untreated,R1,14383.340982982052,353766.6031882595,5186.933333333333,2387.119771140767,35
CoV-FISH-06B_R1_24h_INF_00007_37,575.658,gRNA,319298.116,27450421,24,Untreated,R1,14383.340982982052,19170535.696418516,5186.933333333333,129357.50399233616,35
CoV-FISH-06B_R1_24h_INF_00007_39,647.973,gRNA,109517.562,9415349,24,Untreated,R1,14383.340982982052,95332.39323417096,5186.933333333333,643.2767781597316,35
CoV-FISH-06B_R1_24h_INF_00007_2,594.7,ORFN,116322.544,10000381,24,Untreated,R1,11068.976472595466,3417660.6917474754,5448.466666666666,21954.45646074644,35
CoV-FISH-06B_R1_24h_INF_00007_4,608.658,ORFN,265425.742,22818952,24,Untreated,R1,11068.976472595466,16081730.91814299,5448.466666666666,103306.23578529824,35
CoV-FISH-06B_R1_24h_INF_00007_6,686.754,ORFN,541092.934,46518373,24,Untreated,R1,11068.976472595466,38916709.13153917,5448.466666666666,249994.1548577345,35
CoV-FISH-06B_R1_24h_INF_00007_8,817.158,ORFN,154600.125,13291148,24,Untreated,R1,11068.976472595466,4246045.323606834,5448.466666666666,27275.854918124827,35
CoV-FISH-06B_R1_24h_INF_00007_10,697.618,ORFN,2759371.137,237226265,24,Untreated,R1,11068.976472595466,229504347.7711409,5448.466666666666,1474295.9190946564,35
CoV-FISH-06B_R1_24h_INF_00007_12,975.083,ORFN,163321.959,14040974,24,Untreated,R1,11068.976472595466,3247803.2141721956,5448.466666666666,20863.321637162782,35
CoV-FISH-06B_R1_24h_INF_00007_14,576.182,ORFN,3143023.83,270209322,24,Untreated,R1,11068.976472595466,263831576.998067,5448.466666666666,1694808.0551590684,35
CoV-FISH-06B_R1_24h_INF_00007_16,1380.905,ORFN,1459690.614,125491257,24,Untreated,R1,11068.976472595466,110206052.04411057,5448.466666666666,707944.4653928083,35
CoV-FISH-06B_R1_24h_INF_00007_18,625.431,ORFN,602069.529,51760600,24,Untreated,R1,11068.976472595466,44837718.97576814,5448.466666666666,288029.6898488661,35
CoV-FISH-06B_R1_24h_INF_00007_20,460.852,ORFN,1172661.155,100815009,24,Untreated,R1,11068.976472595466,95713849.05465144,5448.466666666666,614849.0799086228,35
CoV-FISH-06B_R1_24h_INF_00007_22,559.281,ORFN,5350298.886,459971261,24,Untreated,R1,11068.976472595466,453780592.76943034,5448.466666666666,2915007.4174257093,35
CoV-FISH-06B_R1_24h_INF_00007_24,231.52,ORFN,3256543.108,279968703,24,Untreated,R1,11068.976472595466,277406013.5670647,5448.466666666666,1782007.869158405,35
CoV-FISH-06B_R1_24h_INF_00007_26,808.318,ORFN,864070.18,74285093,24,Untreated,R1,11068.976472595466,65337840.07562458,5448.466666666666,419718.8938747649,35
CoV-FISH-06B_R1_24h_INF_00007_28,268.485,ORFN,144848.235,12452767,24,Untreated,R1,11068.976472595466,9480912.851755206,5448.466666666666,60903.73129041178,35
CoV-FISH-06B_R1_24h_INF_00007_30,1132.741,ORFN,782247.553,67250709,24,Untreated,R1,11068.976472595466,54712425.521455735,5448.466666666666,351463.08317648096,35
CoV-FISH-06B_R1_24h_INF_00007_32,963.672,ORFN,198049.104,17026506,24,Untreated,R1,11068.976472595466,6359643.304700982,5448.466666666666,40853.23987137685,35
CoV-FISH-06B_R1_24h_INF_00007_34,981.981,ORFN,1318176.01,113325086,24,Untreated,R1,11068.976472595466,102455561.41446424,5448.466666666666,658156.6647814519,35
CoV-FISH-06B_R1_24h_INF_00007_36,609.844,ORFN,165974.512,14269017,24,Untreated,R1,11068.976472595466,7518668.1120464895,5448.466666666666,48298.61317342381,35
CoV-FISH-06B_R1_24h_INF_00007_38,450.128,ORFN,6480582.7,557143042,24,Untreated,R1,11068.976472595466,552160585.7583436,5448.466666666666,3546983.3411617996,35
CoV-FISH-06B_R1_24h_INF_00007_40,383.187,ORFN,4288310.855,368670946,24,Untreated,R1,11068.976472595466,364429458.1123956,5448.466666666666,2341031.3055539504,35
CoV-FISH-06B_R1_24h_INF_00007_42,162.543,ORFN,1203991.253,103508493,24,Untreated,R1,11068.976472595466,101709308.35721491,5448.466666666666,653362.8652408363,35
CoV-FISH-06B_R1_24h_INF_00008_1,592.676,gRNA,158478.31,13624560,24,Untreated,R1,14383.340982982052,5099898.999570129,5186.933333333333,34412.71624562128,35
CoV-FISH-06B_R1_24h_INF_00008_3,638.11,gRNA,188697.314,16222522,24,Untreated,R1,14383.340982982052,7044368.2853493225,5186.933333333333,47533.46035947245,35
CoV-FISH-06B_R1_24h_INF_00008_5,589.07,gRNA,347989.851,29917082,24,Untreated,R1,14383.340982982052,21444287.327154763,5186.933333333333,144700.1548346647,35
CoV-FISH-06B_R1_24h_INF_00008_7,1195.448,gRNA,3085413.225,265256473,24,Untreated,R1,14383.340982982052,248061936.78857607,5186.933333333333,1673853.745488695,35
CoV-FISH-06B_R1_24h_INF_00008_9,451.372,gRNA,225999.369,19429422,24,Untreated,R1,14383.340982982052,12937184.613829425,5186.933333333333,87296.56473009675,35
CoV-FISH-06B_R1_24h_INF_00008_11,832.489,gRNA,2392758.442,205708156,24,Untreated,R1,14383.340982982052,193734182.84841827,5186.933333333333,1307264.9991699602,35
CoV-FISH-06B_R1_24h_INF_00008_13,838.77,gRNA,1283545.502,110347862,24,Untreated,R1,14383.340982982052,98283547.08370414,5186.933333333333,663190.3529245884,35
CoV-FISH-06B_R1_24h_INF_00008_15,1555.208,gRNA,1199851.142,103152563,24,Untreated,R1,14383.340982982052,80783476.03653845,5186.933333333333,545104.6850956595,35
CoV-FISH-06B_R1_24h_INF_00008_17,1225.946,gRNA,226828.427,19500697,24,Untreated,R1,14383.340982982052,1867497.6552770883,5186.933333333333,12601.360714365215,35
CoV-FISH-06B_R1_24h_INF_00008_19,992.973,gRNA,3184369.417,273763849,24,Untreated,R1,14383.340982982052,259481579.75410536,5186.933333333333,1750910.3564200466,35
CoV-FISH-06B_R1_24h_INF_00008_21,798.838,gRNA,5857061.576,503538224,24,Untreated,R1,14383.340982982052,492048264.6558366,5186.933333333333,3320206.4025540357,35
CoV-FISH-06B_R1_24h_INF_00008_23,785.938,gRNA,2416645.192,207761727,24,Untreated,R1,14383.340982982052,196457312.75451705,5186.933333333333,1325639.9310590902,35
CoV-FISH-06B_R1_24h_INF_00008_25,1965.892,gRNA,1226493.178,105443009,24,Untreated,R1,14383.340982982052,77166914.02828345,5186.933333333333,520701.1190279267,35
CoV-FISH-06B_R1_24h_INF_00008_27,423.258,gRNA,495453.08,42594663,24,Untreated,R1,14383.340982982052,36506798.86222498,5186.933333333333,246337.84127638827,35
CoV-FISH-06B_R1_24h_INF_00008_29,529.061,gRNA,136843.653,11764604,24,Untreated,R1,14383.340982982052,4154939.236202533,5186.933333333333,28036.38757655557,35
CoV-FISH-06B_R1_24h_INF_00008_31,571.32,gRNA,390855.809,33602317,24,Untreated,R1,14383.340982982052,25384826.629602693,5186.933333333333,171289.83060692783,35
CoV-FISH-06B_R1_24h_INF_00008_2,1137.987,ORFN,446034.26,38346071,24,Untreated,R1,11068.976472595466,25749719.670880504,5448.466666666666,165411.71004946058,35
CoV-FISH-06B_R1_24h_INF_00008_4,1385.512,ORFN,511598.639,43982715,24,Untreated,R1,11068.976472595466,28646515.26950131,5448.466666666666,184020.21995776417,35
CoV-FISH-06B_R1_24h_INF_00008_6,617.009,ORFN,102342.142,8798470,24,Untreated,R1,11068.976472595466,1968811.8956203433,5448.466666666666,12647.30438166922,35
CoV-FISH-06B_R1_24h_INF_00008_8,840.177,ORFN,10105422.231,868774606,24,Untreated,R1,11068.976472595466,859474706.5541842,5448.466666666666,5521115.67708281,35
CoV-FISH-06B_R1_24h_INF_00008_10,1237.555,ORFN,2462445.786,211699256,24,Untreated,R1,11068.976472595466,198000788.82145712,5448.466666666666,1271922.548622426,35
CoV-FISH-06B_R1_24h_INF_00008_12,1012.584,ORFN,3327521.711,286070814,24,Untreated,R1,11068.976472595466,274862545.5274734,5448.466666666666,1765669.0738914134,35
CoV-FISH-06B_R1_24h_INF_00008_14,787.171,ORFN,5569728.561,478835879,24,Untreated,R1,11068.976472595466,470122701.72109056,5448.466666666666,3019986.276304925,35
CoV-FISH-06B_R1_24h_INF_00008_16,426.178,ORFN,1595593.23,137174959,24,Untreated,R1,11068.976472595466,132457604.7448622,5448.466666666666,850884.5606843841,35
CoV-FISH-06B_R1_24h_INF_00008_18,1016.283,ORFN,267172.515,22969124,24,Untreated,R1,11068.976472595466,11719911.38350126,5448.466666666666,75286.66751915721,35
CoV-FISH-06B_R1_24h_INF_00008_20,528.55,ORFN,127104.396,10927309,24,Untreated,R1,11068.976472595466,5076801.485409667,5448.466666666666,32612.48767041584,35
CoV-FISH-06B_R1_24h_INF_00008_22,754.439,ORFN,1101693.8,94713865,24,Untreated,R1,11068.976472595466,86362997.45899154,5448.466666666666,554780.8394529417,35
CoV-FISH-06B_R1_24h_INF_00008_24,1198.612,ORFN,298559.969,25667539,24,Untreated,R1,11068.976472595466,12400130.972229404,5448.466666666666,79656.27957003728,35
CoV-FISH-06B_R1_24h_INF_00008_26,647.171,ORFN,315697.5,27140872,24,Untreated,R1,11068.976472595466,19977351.427253917,5448.466666666666,128331.02278694075,35
CoV-FISH-06B_R1_24h_INF_00008_28,710.273,ORFN,424349.004,36481765,24,Untreated,R1,11068.976472595466,28619769.8738802,5448.466666666666,183848.4121989931,35
CoV-FISH-06B_R1_24h_INF_00008_30,431.563,ORFN,1911429.161,164327732,24,Untreated,R1,11068.976472595466,159550771.3065573,5448.466666666666,1024926.3393485944,35
CoV-FISH-06B_R1_24h_INF_00008_32,1103.475,ORFN,6043858.112,519597334,24,Untreated,R1,11068.976472595466,507382995.1869027,5448.466666666666,3259339.905699756,35
CoV-FISH-06B_R1_24h_INF_00009_1,903.431,gRNA,1306290.578,112303282,24,Untreated,R1,14383.340982982052,99308925.87240356,5186.933333333333,670109.3270655992,35
CoV-FISH-06B_R1_24h_INF_00009_3,1086.167,gRNA,3773274.271,324392667,24,Untreated,R1,14383.340982982052,308769956.67453736,5186.933333333333,2083494.7721727944,35
CoV-FISH-06B_R1_24h_INF_00009_5,1035.348,gRNA,2087013.783,179422941,24,Untreated,R1,14383.340982982052,164531177.6799515,5186.933333333333,1110211.149580671,35
CoV-FISH-06B_R1_24h_INF_00009_7,686.591,gRNA,129340.739,11119570,24,Untreated,R1,14383.340982982052,1244097.5311533697,5186.933333333333,8394.828078961482,35
CoV-FISH-06B_R1_24h_INF_00009_11,156.25,gRNA,58516.769,5030753,24,Untreated,R1,14383.340982982052,2783355.9714090545,5186.933333333333,18781.320818849337,35
CoV-FISH-06B_R1_24h_INF_00009_13,557.838,gRNA,363543.839,31254276,24,Untreated,R1,14383.340982982052,23230701.83273526,5186.933333333333,156754.38874847066,35
CoV-FISH-06B_R1_24h_INF_00009_15,273.638,gRNA,1825412.196,156932756,24,Untreated,R1,14383.340982982052,152996927.34009877,5186.933333333333,1032381.1995983736,35
CoV-FISH-06B_R1_24h_INF_00009_17,1444.857,gRNA,292102.894,25112417,24,Untreated,R1,14383.340982982052,4330546.097351503,5186.933333333333,29221.334392955876,35
CoV-FISH-06B_R1_24h_INF_00009_19,645.775,gRNA,4379771.694,376533938,24,Untreated,R1,14383.340982982052,367245535.9767148,5186.933333333333,2478071.9036010397,35
CoV-FISH-06B_R1_24h_INF_00009_21,1443.88,gRNA,636745.354,54741720,24,Untreated,R1,14383.340982982052,33973901.62149187,5186.933333333333,229246.5471091876,35
CoV-FISH-06B_R1_24h_INF_00009_25,910.806,gRNA,494265.239,42492543,24,Untreated,R1,14383.340982982052,29392109.73265405,5186.933333333333,198329.87519463492,35
CoV-FISH-06B_R1_24h_INF_00009_27,189.017,gRNA,59732.957,5135310,24,Untreated,R1,14383.340982982052,2416614.0374196814,5186.933333333333,16306.647082994868,35
CoV-FISH-06B_R1_24h_INF_00009_29,705.283,gRNA,3148385.409,270670263,24,Untreated,R1,14383.340982982052,260525937.12149948,5186.933333333333,1757957.3927919802,35
CoV-FISH-06B_R1_24h_INF_00009_31,1170.218,gRNA,3652474.911,314007409,24,Untreated,R1,14383.340982982052,297175764.4815767,5186.933333333333,2005260.3510465757,35
CoV-FISH-06B_R1_24h_INF_00009_33,223.063,gRNA,678806.682,58357780,24,Untreated,R1,14383.340982982052,55149388.81031307,5186.933333333333,372132.91251625057,35
CoV-FISH-06B_R1_24h_INF_00009_35,716.287,gRNA,3072711.799,264164517,24,Untreated,R1,14383.340982982052,253861916.8373227,5186.933333333333,1712990.4161687628,35
CoV-FISH-06B_R1_24h_INF_00009_37,870.269,gRNA,441768.119,37979306,24,Untreated,R1,14383.340982982052,25461930.226081192,5186.933333333333,171810.1044765388,35
CoV-FISH-06B_R1_24h_INF_00009_39,635.434,gRNA,2708658.08,232866406,24,Untreated,R1,14383.340982982052,223726742.1058198,5186.933333333333,1509646.5426656136,35
CoV-FISH-06B_R1_24h_INF_00009_41,777.11,gRNA,2342392.408,201378131,24,Untreated,R1,14383.340982982052,190200692.8887148,5186.933333333333,1283421.9804454176,35
CoV-FISH-06B_R1_24h_INF_00009_1,903.431,ORFN,2912692.925,250407513,24,Untreated,R1,11068.976472595466,240407456.5163866,5448.466666666666,1544335.5888641817,35
CoV-FISH-06B_R1_24h_INF_00009_3,1086.167,ORFN,7154631.041,615091742,24,Untreated,R1,11068.976472595466,603068985.0316904,5448.466666666666,3874010.022901091,35
CoV-FISH-06B_R1_24h_INF_00009_5,1035.348,ORFN,6747501.467,580090351,24,Untreated,R1,11068.976472595466,568630108.3470513,5448.466666666666,3652780.6830325583,35
CoV-FISH-06B_R1_24h_INF_00009_7,686.591,ORFN,152025.668,13069819,24,Untreated,R1,11068.976472595466,5469959.374704206,5448.466666666666,35138.06540946944,35
